S1_ZINDO,S1_TDDFT,S1_ML
2.4927,3.1892,3.22938340149557
3.9934,4.1402,4.14358712729098
3.6187,5.0784,4.65645178301749
4.1441,4.3249,4.78111808352169
3.4519,4.5852,4.67315083839193
3.3969,4.5857,4.63837571615138
3.3724,4.7419,4.70556171272375
2.5014,3.3909,3.38310907957881
3.2593,3.6676,3.44909394093791
3.8485,4.3231,4.41805881741582
3.3214,3.8031,3.96661729487867
3.5897,4.5721,4.76181845781269
3.5662,4.6689,4.82564486702448
3.4956,4.5531,4.53624376978315
3.185,4.3161,4.35225792675609
3.2314,3.7171,3.92156463730977
2.5066,3.3869,3.34750203524264
3.2363,4.3031,4.25807076204769
3.3881,4.3354,4.62044865861221
3.6268,4.8576,4.63556233962557
1.3153,1.5963,1.81099106698466
3.3515,3.9297,4.18335233701436
3.6804,5.128,4.85378141777414
3.3344,4.039,4.35851342946003
3.2779,4.3015,4.33363941648173
3.3634,4.5733,4.67295789158058
3.5492,4.7514,4.66962162779967
2.9424,3.8885,3.90365819320007
3.0342,3.9336,4.0199379164715
3.033,3.9917,4.1332081117706
3.0292,3.9797,4.00197244226759
3.5547,4.4713,4.67664287792109
2.9181,3.7636,3.67901229094105
3.037,3.9135,3.8983271860695
3.5564,4.1107,4.20378770567136
3.4238,4.5384,4.4716227682447
3.5027,4.7013,4.45199321256838
3.3991,4.7325,4.69492137447669
3.4668,4.629,4.62015865448884
2.4713,3.3809,3.31898479086303
2.9545,3.4657,3.36736160309333
2.3958,2.8585,3.13207354492459
2.9797,3.5839,3.94602814747949
3.6277,4.3344,4.50616357394521
3.609,4.4116,4.54329972323355
3.6081,4.8019,4.72370677397439
2.9908,3.8058,3.79848119727172
4.1094,4.5346,4.8370820394934
3.3426,4.4617,4.22648232650575
2.4913,4.5411,3.63103877660833
3.339,4.4639,4.49663110676647
3.3258,4.4737,4.40391860989836
3.3231,4.1455,4.15701471741505
3.7787,4.522,4.77735580425056
3.4985,4.3908,4.43518084654524
2.6742,3.653,3.61749918907714
4.0391,5.0237,5.11213178381431
3.8985,4.2696,4.68164912494878
2.6389,3.2608,3.26522047883479
2.5103,3.3377,3.37973843681236
3.79,4.6412,4.35368385978446
3.7374,4.2355,4.42131564805689
3.0573,4.0864,3.74436838512722
3.4045,4.655,4.62376911563928
3.4921,4.7169,4.56228295549129
3.011,4.1243,4.050388141141
3.5078,3.9146,4.1095480381302
3.6352,4.6043,4.51514393557018
3.4989,4.8271,4.57589252913196
3.4817,4.5667,4.42180185909745
3.2951,3.9577,4.16551830342005
2.4931,3.4415,3.47072443914925
2.8577,3.1564,3.40967491600871
3.6743,4.0777,4.0411573129812
4.0473,5.1137,5.23419325596008
3.4588,4.4591,4.33660541551323
3.3018,4.7508,4.6483653036099
3.0277,2.6361,3.23645462307066
2.5054,3.27,3.26319490936578
2.8866,3.4489,3.46208231481735
2.4961,3.2967,3.28884193343867
2.5209,3.3252,3.316784917269
2.8815,3.3828,3.42681474498459
3.0933,3.6324,3.88287138256308
3.5634,4.4501,4.58800456222553
2.7903,3.7633,3.76364663091702
3.4799,5.1583,4.6004698268022
2.4778,3.2086,3.29754292592899
2.4797,3.294,3.29983250503172
3.6675,3.9908,4.01090248877279
3.5198,4.67,4.72018832223883
3.5108,4.0323,3.8873578146661
4.1098,5.1676,5.21530059007172
3.9199,4.7356,5.0636688688618
2.5192,3.1925,3.2913204427341
4.2005,5.2503,5.04489761935534
4.1365,4.9876,4.99272657037017
3.5993,4.5494,4.48233069233639
3.9103,4.9377,4.90495188140101
3.6225,4.4725,4.35703429174352
2.6883,3.1711,3.11874450968075
2.9844,3.8008,3.70079204941258
2.504,3.3923,3.37356426887667
2.7926,4.3034,3.94590822915141
2.7878,4.1019,3.88516160548065
2.7914,4.147,3.98667829661334
3.6457,4.4185,4.66542085097962
3.382,4.7236,4.44480579104613
3.9647,5.1151,5.35902335412338
4.1448,5.2212,5.45105323840525
2.9677,4.0425,3.88654133622287
3.4071,4.7828,4.47161444193286
3.187,4.2064,4.61212475986798
3.1821,4.4758,4.24782049031415
2.7912,3.9638,4.0657655252283
2.5099,3.3822,3.42706636755352
3.1831,3.8497,3.74097665925019
3.3407,3.9165,4.06988205985725
3.2432,4.2209,4.17388801741946
2.9303,3.8902,3.72997824005177
3.3814,4.5518,4.45862125160886
3.508,4.6375,4.46749868569727
3.6282,4.1906,4.4826245628964
2.933,3.8845,3.50127676702045
3.5268,4.5165,4.48473586198083
3.6651,4.3614,4.34011582448727
2.421,3.3564,3.4341812746432
3.6529,5.379,5.07536709676958
2.7955,3.8646,4.15465119612881
3.4088,3.7829,3.75185283728172
3.4335,3.7973,3.93353293084411
3.4463,3.8716,4.01323606953446
3.0658,4.2007,4.03953964720142
3.6552,3.8732,4.28782196459844
2.7883,3.8825,3.92806260100357
3.4311,4.1927,4.07794445061283
3.2484,4.5801,4.46236542006976
2.4712,3.3118,3.25989510051414
3.4028,3.8415,4.01797906911602
2.5,3.3481,3.31517002266454
2.8514,3.598,3.81002079652683
3.0969,3.3946,3.53130600942413
3.2773,4.1804,4.37728864060417
3.8889,5.0364,4.98099697894575
3.867,4.8647,4.93610887135641
3.6031,4.4144,4.65821706512073
3.4996,4.5718,4.61565686648035
3.21,3.9195,3.72884905171452
3.1756,3.4399,3.71761108039639
3.8781,5.3811,4.8510998225962
3.9252,4.5516,4.42910767319189
3.5536,3.844,4.4346493890634
3.5761,4.7178,4.660872285401
3.6044,4.5953,4.62838059743994
3.8843,5.0983,5.06595112881077
3.2433,3.7282,3.74366005746302
3.4727,4.129,4.18890687611989
3.5212,4.3276,4.29767708737441
3.6544,4.7137,4.59193759707341
3.4878,3.783,4.02946031080529
3.7157,4.5519,4.54129935881225
3.2743,3.7314,3.82959441603383
3.1845,4.0373,4.22188779070438
3.3306,4.8172,4.54720053579444
3.5695,5.1148,4.78707956048802
3.6962,4.4928,4.35940106976797
3.7208,4.1034,4.24105878657622
2.8369,3.2694,3.4322055188407
2.5068,3.4143,3.47708209570903
3.0015,3.8763,4.13996157390625
3.7575,4.3476,4.47346266934327
3.4818,4.763,4.70799728754529
2.4368,2.9185,3.03840179025844
3.4725,4.1142,4.02735150104248
2.4918,3.3534,3.37193970718049
2.4908,3.3929,3.50365205392465
3.5124,4.0582,4.27167201628634
2.869,3.2892,3.81832887748803
1.4368,3.4279,2.30895930152456
3.6133,4.2706,4.47612575026269
3.7474,4.4287,4.35899554592639
3.5096,4.2707,4.01755567888371
3.2296,4.225,4.19697221033538
3.2708,4.015,4.07126365678481
3.2234,4.5703,4.24371762471713
3.3349,3.582,4.00024722063741
3.8127,4.6689,4.54816795057794
3.4381,4.6312,4.58292484462467
3.4452,3.8448,4.24805277838095
3.9114,4.3832,4.29248172443338
3.9536,4.2609,4.17030709122395
3.1993,4.7638,4.42804819092545
3.3215,4.1168,4.2319360059095
3.4344,4.8359,4.5933320310538
3.3061,4.5717,4.36233268464198
3.4671,4.8925,4.49818143277541
3.392,4.7778,4.67635984858811
3.4363,4.3716,4.50166820831734
3.328,4.3431,4.08918725874516
3.3379,4.4698,4.50886629951462
3.2487,4.4538,4.53837403339189
3.6502,4.7792,4.68962359263043
3.4282,4.1726,4.38457557797955
3.4879,4.5753,4.26774328174396
3.5613,4.9871,4.23611711599898
3.3001,4.3264,4.37459376296824
3.5822,4.3563,4.28037438314924
2.4829,3.2094,3.20483147590491
3.479,4.3127,4.42759422970243
3.556,4.15,4.32104042610223
3.2577,4.2046,4.48710496227496
3.3958,4.4513,4.46895927228608
3.6193,4.4665,4.46394126177798
3.649,4.0173,4.17811968473822
3.6664,4.7958,4.60647530180545
3.5163,4.635,4.58227148746556
2.8356,3.4837,3.62884348853593
3.8029,4.9451,5.01756412434148
3.429,4.2117,4.28891898854152
3.445,4.6319,4.54371496849612
3.8797,4.674,4.76726726891349
2.4752,3.3661,3.3750152634427
3.9103,5.1174,4.95832370457293
3.9484,4.6889,5.02744841724357
2.4363,3.3627,3.27914849309037
3.1113,3.6048,3.66930348816457
3.782,5.1154,5.02114119997877
2.5216,3.3803,3.43985139608425
3.0712,3.6405,3.53612856033307
4.0078,5.3493,5.25391792823065
3.4467,4.5485,4.34872871678757
3.3839,4.5112,4.45672828947236
2.9858,3.3682,3.75644711533797
3.808,5.3753,5.00624712287295
3.2601,4.2755,4.19730335438319
3.2086,4.2888,4.12080416048306
3.4793,4.1565,4.21963577206182
3.3238,4.2296,4.31944935750659
4.011,5.2325,5.14521942610611
2.3571,3.4266,3.44462908458445
3.3691,3.9053,4.26062085011489
3.6047,4.6315,4.59299264373529
3.4997,4.6322,4.42368392340998
3.8619,5.0052,4.72172482558507
2.8958,3.4172,3.4931886510742
2.3112,2.3091,2.21058809258314
3.803,4.5597,4.5641685044014
2.3702,2.4458,2.75714513895474
2.871,3.4386,3.45878501718495
2.357,2.1776,2.47689146705297
2.3408,2.3486,2.45658628146188
2.3287,2.3609,2.44720392244266
3.5188,4.6486,4.63650330700302
3.3779,4.8311,4.60248215750864
3.7072,5.1512,5.0070554641966
3.4805,4.7856,4.75096162594761
3.3545,4.369,4.36847647976279
3.4927,4.5861,4.61855112333715
3.5565,5.3499,4.89122571996843
3.4098,3.9737,3.84527363868991
3.3668,3.7719,3.83753941525029
3.5219,4.3798,4.49054047747386
3.5348,4.6348,4.42767641279216
3.3686,4.1386,4.29100693198285
3.4678,4.6181,4.71785886161993
3.2933,3.6757,3.91869165218509
3.5247,4.8593,4.94270761992837
3.3254,3.7196,3.83638328307794
3.3591,4.6308,4.71056820337993
3.4312,4.758,4.78652557368492
3.2964,3.8467,3.93239460220271
2.5071,3.5293,3.36056070820619
2.8313,4.569,4.50571887517688
3.289,4.6143,4.62015915260971
3.6391,4.7823,4.72902089951567
3.922,5.0393,4.90932935722863
3.5555,4.6995,4.7319563289388
3.8367,5.0581,5.16567815210752
3.7849,4.9235,4.83380233015436
3.6203,4.3696,4.32384685800132
3.6381,4.158,4.35052957733458
3.5276,4.2969,4.43816077939331
3.509,4.6922,4.56966961576937
3.4095,4.5251,4.26757875170316
3.7011,5.4098,5.1297401612664
3.6631,4.5968,4.72975276642189
3.2809,4.0521,4.13957667012756
3.2828,3.7111,3.77140720505633
3.2847,4.0558,4.10691125478455
3.2717,4.0296,3.89332017561851
3.2792,4.0504,3.9714716222884
3.3527,4.3394,4.47656265532076
3.3869,4.5996,4.67145878677546
3.3762,4.7993,4.52203649827184
3.4222,4.3932,4.49810728654181
3.3841,4.5892,4.53183579783528
4.188,5.1638,5.54278329303432
3.7121,4.2428,4.30043687179413
2.3934,3.0714,3.08602293178625
3.6731,4.4639,4.45017468081766
3.3652,4.2312,4.36966973202194
3.3908,4.7305,4.11924260522413
3.5254,4.8189,4.3494989059564
2.5342,3.1641,3.27672817245994
3.2543,4.691,4.46121955184972
3.5724,4.2257,4.29151389656266
3.7385,4.3108,4.34074202465511
3.4276,4.7194,4.62181078465507
3.0467,3.8938,3.92767282972045
3.372,4.1329,4.17120287560108
3.0734,4.2504,3.95569866447176
3.9054,4.6033,4.81302065079889
2.1201,2.4449,2.88037786316715
3.1854,4.0067,4.15762814350401
3.0866,4.3196,4.15217191674486
3.7077,4.0775,3.95448456377622
3.48,4.69,4.69396416530357
3.0041,3.6196,3.65337673708526
3.4437,3.7281,4.33497067782686
2.4985,3.3842,3.41430207756431
2.7476,3.1989,3.47504831447854
3.6968,4.8754,4.92939039691665
3.8183,4.7037,4.5737949078389
3.8175,5.1485,4.81233721537286
4.32,4.7149,5.30790416666442
3.4591,4.5123,4.42523348513985
2.5,3.2914,3.13509985647987
3.2545,4.6794,4.56701478767354
3.493,4.4293,4.40283597930204
3.0135,4.05,4.00542604736817
3.535,4.5318,4.47112036752273
3.5411,4.4281,4.4813963500259
3.5515,4.2262,4.32195870619302
3.3626,3.558,3.78376423928231
3.5932,4.2683,4.38868280850801
3.0498,4.2745,4.20873637539683
3.1332,3.8174,3.7104173448424
2.4645,3.3326,3.17680761477168
3.1041,3.8201,3.70911427212047
3.6564,4.3395,4.49332405376133
2.6181,3.2716,3.338602038352
3.8806,4.7887,4.72941714407166
2.5026,3.3798,3.2261199103252
3.943,5.0978,5.04543375398305
2.4926,3.2966,3.32428623261853
2.4788,3.3826,3.57004414803621
3.4451,4.4799,4.68022449005897
3.4448,4.655,4.4877350111702
3.9163,4.7022,4.91522289248103
3.4213,3.686,4.00931138951209
3.8926,4.9122,4.87678484210516
3.5266,4.3706,4.20208228296397
3.5453,4.407,4.08057409778025
3.4782,4.4748,4.43892085644155
3.9084,4.8972,4.94383450977696
3.6101,4.4999,4.5314964763441
2.3389,3.281,3.25461067534193
3.4885,4.1579,4.450364879585
3.5256,4.2121,4.52337657662853
3.4497,3.8416,4.09846128643978
3.5797,4.5638,4.64761760152338
2.5034,3.9959,3.37028923478161
4.0182,4.7727,4.7739902535698
3.5369,4.4743,4.44472502233571
3.2645,3.5685,3.65905434151086
2.5503,3.4485,3.39730394986883
3.3009,4.5364,4.5366897906351
3.6314,4.4665,4.73274649894423
3.3123,4.1593,4.11060453762955
3.5219,4.2242,4.29032255978881
3.5607,4.2205,4.21918770210336
2.4974,3.4016,3.41058572945874
3.2565,3.6883,3.66672695615417
3.5176,4.273,4.15333670484569
3.3792,3.9617,3.99396258025689
3.6115,4.6066,4.53978574073012
3.5218,4.8597,4.77183934083926
2.5031,3.4008,3.46886216893582
3.5289,4.4863,4.56137145370815
3.0683,3.3759,3.57129685278382
3.4747,4.3266,4.34011876245817
3.4941,4.8805,4.73358188551615
2.4968,3.3473,3.33908878380328
3.6524,4.8833,4.48503420127643
2.4151,3.454,3.0915536815386
3.6978,4.7292,4.8537182925882
3.3731,4.1019,4.09105807821393
3.9039,4.2534,4.5411670979068
3.4847,4.3745,4.3709939296783
3.3096,4.0414,4.02066753436387
3.3367,3.826,3.8907382875531
3.5517,4.4936,4.39400966309888
3.558,4.635,4.63925517825634
2.4646,2.9147,3.26032903994122
3.6222,4.3575,4.25791724850221
2.8284,3.5328,3.46317201686487
3.3338,3.7251,3.75252593618002
3.5328,4.8885,4.89488864401974
3.5322,4.1513,4.06256601768166
3.6061,4.7524,4.5508106890702
3.3585,4.6668,4.53827890199702
2.9661,3.5699,3.65434293851822
3.1025,3.8667,3.77662210169127
3.5349,4.5944,4.55805563550373
2.503,3.4031,3.45747652488794
3.8206,4.999,4.98914778863913
3.458,4.307,4.41843747083717
3.6861,4.8327,4.82491889629692
3.6822,4.9211,4.79109197031421
2.5067,3.1749,3.27057472978143
3.8668,4.5513,4.44280940756115
3.4975,4.5101,4.64358559499792
3.9497,4.1422,4.144309856696
3.145,4.4293,4.17808555346297
3.205,3.9793,3.92156454864629
3.0382,3.4616,3.740938360147
2.4271,2.8549,3.03092841360571
3.0542,3.0559,3.68787346312818
3.5171,4.3746,4.3675599954722
3.437,4.5873,4.29430764140907
2.5232,3.4278,3.47752559160933
2.502,3.4215,3.4037711574007
3.4354,4.5171,4.59861374809998
2.9813,3.7304,3.61344366906764
3.5584,4.6251,4.50280119302018
3.4945,4.4921,4.51029197934156
3.3459,4.3563,4.16163223083708
3.6367,4.3921,4.4394333280639
3.3939,4.4933,4.45300146154557
3.2942,3.8388,3.84571790686038
3.4101,4.6579,4.518639110806
3.2504,4.6773,4.70650364469126
3.5207,4.1271,4.67371127739578
3.6285,4.0317,4.30136808394289
3.3812,4.4843,4.53068422087139
3.4662,4.295,4.35352108295235
3.4885,4.4413,4.6705524736583
3.3249,4.4239,4.53643700896211
3.4831,4.8227,4.64213594755501
3.5818,4.2678,4.31228573429132
3.4081,4.727,4.67786848099222
3.2945,4.2505,4.21033512416294
3.5237,4.2941,4.39158618878967
3.4224,5.1146,4.91348319810167
2.8985,3.5432,3.49808752243597
3.526,4.7793,4.47511403134079
3.7323,4.3743,4.29253190133951
3.4423,4.385,4.19025741516791
3.6668,4.9071,4.61846720669077
3.4413,4.2414,4.30492793824143
3.5066,4.3728,4.36040989937993
3.5733,4.6391,4.63166367797572
3.4057,4.7931,4.72036691841791
3.4021,4.3451,4.29572889369956
3.2859,3.7243,3.8886408866928
3.3763,4.6378,4.58074696203091
3.4065,4.5419,4.38735654232544
3.5495,4.1027,4.1116797982659
3.7036,4.5424,4.86117286498484
3.6011,4.2668,4.30959131126556
3.7666,5.0121,4.72793919792223
3.2441,4.4526,4.10272954606109
3.3391,3.772,4.14653849022364
3.3668,3.5989,3.86835427881375
3.2712,4.3788,4.36849797726321
3.0258,4.155,4.25787230747287
3.6913,4.668,4.74418197276548
3.4922,4.0165,4.47641491911389
3.2364,4.6255,4.51193986841903
2.524,3.43,3.46366999791493
3.4822,4.0995,4.4786710191964
3.4274,4.5505,4.40987832676254
3.3432,4.4022,4.32682044821826
3.2276,4.0605,4.27118918056971
3.2122,4.075,4.18290772308748
2.6365,3.5616,3.54969075388623
2.6359,3.2572,3.4788525307326
2.4785,3.2902,3.23596303727926
3.4505,4.5317,4.45088754938224
4.1234,4.7515,4.59157085411063
3.4451,4.5797,4.37924973343361
3.8435,4.759,4.87968252739798
4.3534,5.5044,5.24609679422326
3.5463,4.5415,4.65773460295746
3.4616,4.2823,4.23356253596606
3.5631,4.4722,4.43077883848242
3.4113,4.0322,3.99972513205058
3.5497,4.5137,4.30100114112645
3.421,4.2478,4.39365441992562
3.4906,4.686,4.61343724873621
3.4258,4.3766,4.84695734412701
3.374,3.9442,4.27696750993589
3.2443,4.2896,4.29125411297182
3.4172,4.779,4.59739989089343
3.4702,4.3482,4.43091771368422
3.5179,4.3643,4.07413172699148
3.6034,4.4524,4.70889118189039
4.1263,5.4752,5.29985772531213
3.4943,4.6582,4.62885724241783
3.5133,4.5534,4.53137577506168
3.2592,3.8151,4.13703888142846
3.965,5.181,5.34870697023759
3.9318,4.826,5.17103261379719
3.6038,4.4581,4.43619634916638
3.0849,3.3678,3.40110319974986
3.7175,4.7606,4.65238625927261
3.5276,4.2032,4.07382284473957
3.6899,4.6719,4.72634206617863
3.3707,4.6708,4.66424748726097
4.2095,5.3981,5.19652013860649
3.6065,5.0333,4.93130949687289
3.2403,4.1674,4.01883995360512
3.3052,3.8374,3.89786795790245
2.4712,3.3792,3.45417224537294
3.2332,3.9791,3.97925481557222
3.2317,3.9655,4.08106707343004
3.3456,4.0203,4.03867473850166
3.4685,4.3265,4.34228624232636
3.4442,4.4693,4.33060483252263
3.651,3.9423,4.27596199857419
3.3114,3.8322,3.81979820704151
3.9185,4.7662,4.82783626921179
3.6163,4.8455,4.48022980665088
2.4763,3.2867,3.27394478873156
3.8829,4.2509,4.30878567565798
4.1218,4.9318,5.06579830453185
3.6779,3.953,4.28439878049619
3.2283,4.337,4.2175639920359
3.799,4.8021,4.95499785833238
3.9412,4.8431,4.88290619923058
3.4178,4.6265,4.58937808438166
2.3725,3.3825,3.21051808609969
2.5129,3.3734,3.40162694967343
3.5507,4.4529,4.43160800067886
2.4746,3.0351,2.99896022207241
3.3211,4.5554,4.52112720792515
3.198,3.9722,4.00949811321165
3.4253,4.0497,4.37367258193386
3.47,4.2283,4.2872033316353
4.1254,4.9567,4.90785795577269
3.2385,3.9758,4.00770758652431
2.6061,3.9573,3.87835180240887
4.113,5.1365,5.0388880096822
3.6119,4.2325,4.1945490328842
3.1771,4.3785,4.40796447299569
3.332,4.379,4.19841590830947
3.4341,3.8286,3.80754994589455
2.3809,3.3301,3.40757166003869
2.8991,3.4434,3.66799601203729
3.609,4.3486,4.50429263243159
3.4936,4.389,4.55343188772319
2.5514,3.3989,3.41971151064517
3.1432,4.5484,4.23083151271949
3.4679,4.9474,4.60750935772839
3.4632,4.3372,4.55655889132713
3.2462,3.8692,3.77401961789805
2.7764,4.1496,3.99451364806665
3.6356,4.7949,4.66918281453044
3.7305,4.7644,4.63734576707983
3.2286,4.572,4.68119956190213
3.3239,3.5611,4.06237563259209
3.5697,4.1928,4.50132161155903
3.3927,4.6453,4.69576175258385
3.3018,3.5915,3.76239089922547
3.2457,3.7506,3.91749628289104
3.3778,4.3284,4.45596329768494
3.8441,4.7559,4.90623284932696
3.495,4.6376,4.58337875975243
3.5669,3.9519,4.10057688476875
3.5253,4.0418,4.31729736105383
2.3821,3.3658,3.18076635396588
2.927,3.5947,3.65158012549168
3.7869,4.6687,4.64170488388067
3.3137,4.6733,4.66686570280966
3.5095,4.6584,4.65670723949622
3.8527,4.2356,4.45245594518051
3.9295,4.6585,4.77796393160471
3.2315,3.728,3.66548072701062
3.256,4.4404,4.29641079702097
2.662,2.9729,3.33024384336513
3.2937,4.6488,4.8713935182393
2.5061,3.3743,3.30965402349606
3.8909,4.579,4.63426561793234
3.5803,4.1825,4.42797919310748
3.494,4.1294,4.27569936512013
3.7151,4.2403,4.26477429398697
2.5077,3.2897,3.38183803883055
2.8582,3.5705,3.2078359110157
2.1729,2.2637,2.40476047052162
2.1546,2.2289,2.23627773602868
2.992,3.6337,3.52917824316388
3.8294,4.5546,4.89416958960771
1.9084,3.5029,2.99493032343464
3.4803,4.3488,4.36892646347178
3.2716,4.0747,3.98982022153614
2.6386,3.1287,3.12537304968684
2.4238,3.2182,3.26280193540503
3.7973,4.3798,4.0998380777606
2.4068,3.2229,2.99359486154087
3.6723,4.1887,4.20896429601299
2.4849,3.3407,3.31160705023372
2.4608,2.9511,3.0441751962652
2.7495,3.3771,3.51905017166098
3.564,4.435,4.30370011034135
2.512,3.3323,3.31576534638743
3.6138,4.1791,4.44721762184852
2.8786,3.5063,3.51937274036948
2.8838,3.477,3.51753694017247
2.688,2.9033,3.07552160759445
4.0402,4.9118,4.89515429951422
2.4328,2.9122,2.84655426868682
2.7499,3.3497,3.22088358152009
2.4992,3.3112,3.27431113963633
3.0344,4.2675,4.0027024529399
2.4475,3.3753,3.25696645792409
2.4428,3.241,3.43551949893637
3.8674,5.6579,5.15713511495196
2.5235,3.2167,3.24132185409262
2.5121,3.178,3.2658770802028
2.5151,3.2007,3.22276544572083
2.4976,3.3576,3.37171443740623
2.4878,3.4112,3.26744119292042
2.5265,3.0918,3.2015580392147
3.5945,3.5557,4.20974425897109
2.5156,3.3774,3.5034725877997
2.5142,3.0992,3.15121643918813
3.1342,3.6687,3.43826525317174
3.5564,4.0191,4.02793027456039
2.9137,3.4521,3.4384187741262
3.7332,4.7935,4.46552572475666
2.4728,3.3807,3.39736177016215
3.7349,4.6421,4.83327637330722
3.4215,3.7717,4.23088838973784
3.7891,4.5053,4.40366543959037
2.5024,3.3087,3.31700981304937
2.3636,3.3421,3.37516136070118
2.4986,3.3719,3.33142443932258
3.3637,4.188,4.08973209209618
2.3636,3.3853,3.41597519368681
3.3813,4.2304,4.12963300335961
3.5323,4.5841,4.53278130208227
3.3758,4.778,4.68735381628951
2.6336,3.2602,3.34537206548742
2.4868,3.2616,3.31168833631856
3.335,4.304,4.3801114712251
3.0154,4.1228,3.99926088476635
3.2954,4.3991,4.19253117840935
4.0365,5.2902,5.02681614509524
3.2688,4.033,4.1795703905319
2.5009,3.4275,3.36424322218486
3.4776,4.8539,4.64470027098127
2.7098,2.9855,3.33587579294167
2.8052,4.1758,3.94470171057148
3.4294,4.6527,4.69058682554271
2.5059,3.3964,3.43640415294551
2.4675,3.3117,3.09959392131358
2.5097,3.3781,3.45214779833675
3.2657,3.5494,3.84301926317837
2.9765,4.0513,3.82327964631863
3.7911,4.2611,4.10442892844312
3.9291,4.199,4.37108617201056
4.1929,5.8104,5.35323280878308
3.3515,3.6159,4.20110141246295
3.9605,5.0755,4.93714351289545
4.2907,5.3154,5.40110323485395
3.4352,4.2231,4.07916980819834
4.2687,4.9013,5.0579969820652
3.1967,3.7041,3.69334050507253
4.2076,5.3079,5.35518010768436
3.5183,4.6336,4.58642556494428
3.0502,4.2444,4.01140788954338
3.545,4.6803,4.6320230033498
3.5213,4.6622,4.55397290926726
3.3777,4.3071,4.29061898689183
3.5183,4.6515,4.63034466481141
3.3465,3.9726,3.9912481704778
4.1508,4.7331,4.70739281680617
3.6234,4.6041,4.71438006951778
3.2888,3.6828,3.73230924581476
3.5412,4.7405,4.75657341468442
3.5303,4.8241,4.50452863373691
2.9092,3.9158,3.69684027047618
3.7668,4.8777,4.79493175762358
1.2824,1.4969,1.8232251726495
3.9024,5.163,5.00667101232543
2.5601,3.4182,3.3286692748786
3.5467,4.1934,4.52251926509729
2.835,3.5795,3.62957113287297
3.3571,3.6784,3.90294391459419
3.1394,3.6635,3.4656128333236
3.2981,3.9159,3.90286091804156
3.3305,3.8923,3.94229906933386
3.2059,4.1303,4.17888484091465
2.3394,3.4169,3.47852080251188
3.2799,3.8065,3.72944362572448
3.6226,4.6578,4.53716352104687
3.3785,3.6776,4.20711117196234
3.3861,4.5959,4.39613213305666
3.4463,4.3969,4.83955088667739
3.4078,4.5396,4.40327746556911
3.409,4.6399,4.53824449724149
3.4189,4.5855,4.70896929777143
3.4219,4.5988,4.35308918686747
3.4147,4.6016,4.42838657502497
3.416,4.5517,4.58077855793121
3.7268,4.711,4.49338648035019
3.5325,4.7115,4.6620436733969
3.4046,4.0094,4.26124764403892
3.8304,4.305,4.42551683182476
3.3836,4.5403,4.73236260947132
4.0635,5.0216,4.87601665280969
4.1184,4.349,4.77805859823544
3.624,4.1358,4.24155889430013
2.3797,3.0204,2.87040652470881
3.1938,4.3523,4.036530421272
2.7662,3.6982,3.47381531991037
3.5295,4.2172,4.38507141676031
2.5004,3.4091,3.44639219902642
2.501,3.4061,3.44237401101919
2.5005,3.4055,3.39290595517609
2.5016,3.4077,3.35035942012557
3.8483,4.0534,4.47658909042237
3.0282,3.5522,3.56997773545063
2.9173,3.467,3.55217677528224
2.97,3.8479,3.93672226700105
2.9454,4.039,4.02827300397034
3.1954,3.6568,3.80037801665356
3.7043,4.9514,4.83863806733525
3.4728,4.5287,4.51971308706443
3.1912,4.1116,3.80473464337184
3.4972,4.7122,4.73002768698678
3.5326,4.3936,4.45501086371219
2.4993,3.0528,3.23194261688599
2.4968,3.2078,3.03898049962588
3.4225,4.7073,4.60421996052463
3.6648,4.8075,4.65587543079699
2.5835,2.7413,2.92099479669284
3.0946,3.3909,3.57575328945679
3.3438,4.7575,4.81490049623986
3.2647,4.714,4.58833181658336
3.6619,4.6751,4.60989114138806
3.5169,4.6654,4.4352181914717
3.343,4.0969,4.41805016536465
2.4698,3.3374,3.37839000341231
3.8604,4.8356,4.7603525900373
2.9297,3.8818,3.76886716560661
2.7805,3.9589,3.90514997994432
2.1894,3.7717,3.45849092509574
3.2387,4.2598,4.3058406347166
3.4375,4.9736,4.58056460622554
3.4868,4.8815,4.49019760583239
3.1783,4.5881,4.57925499348657
2.9124,3.4145,3.64255422045905
3.3815,3.8681,3.96576935274332
4.2739,5.0972,5.15178431410301
3.4084,3.7695,3.89076484768345
3.3141,4.5932,4.44875174014587
3.7931,4.2673,4.44478632459478
3.7052,4.7873,4.38638772198493
3.5964,4.7755,4.73053970953459
3.2995,4.5596,4.53008953443523
3.9671,4.384,4.31024675070947
3.9585,4.2186,4.4312475187543
3.9682,4.7829,4.64309783356162
3.6507,4.8098,4.77454062674366
4.0633,4.3785,4.58841727367975
3.8499,4.2347,4.35049020278534
3.6777,4.8718,4.72703866805091
3.1812,4.1485,4.12055017501186
3.7658,4.7915,4.92247241885226
4.2959,5.2814,5.19254478862908
3.1335,3.7408,3.8816052908007
3.2156,4.3192,4.20692395344232
3.5074,3.915,3.98850383244879
3.1583,3.6992,3.86018618803364
3.2162,3.6706,3.30502769238614
3.9118,4.2148,4.70243383014264
3.6397,4.6051,4.71460654154115
3.0725,3.7295,3.71169937728701
3.6053,4.3868,4.61275771167613
3.5708,4.7852,4.54307196500169
3.2362,3.9825,4.19489639716643
3.6305,4.594,4.42993086271591
3.1597,3.7388,4.14681103622079
3.4032,4.7387,4.55209766751699
